0,1324149119.54,1324149119.56,1,1,http://10.125.5.141:42630/share/node1.txt
0,1324149119.54,1324149119.57,2,0,http://10.125.5.87:43632/share/node0.txt
1,1324149120.64,1324149120.64,1,1,http://10.125.5.141:42630/share/node1.txt
1,1324149120.64,1324149120.65,2,0,http://10.125.5.87:43632/share/node0.txt
1,1324149120.64,1324149120.65,2,2,http://10.125.5.162:41221/share/node2.txt
2,1324149124.54,1324149124.55,1,1,http://10.125.5.141:42630/share/node1.txt
2,1324149124.54,1324149124.55,2,0,http://10.125.5.87:43632/share/node0.txt
2,1324149124.54,1324149124.56,2,2,http://10.125.5.162:41221/share/node2.txt
2,1324149124.54,1324149124.57,3,3,http://10.125.5.173:35896/share/node3.txt
3,1324149125.21,1324149125.22,1,1,http://10.125.5.141:42630/share/node1.txt
3,1324149125.21,1324149125.22,1,4,http://10.125.5.189:52110/share/node4.txt
3,1324149125.21,1324149125.23,2,0,http://10.125.5.87:43632/share/node0.txt
3,1324149125.21,1324149125.23,2,2,http://10.125.5.162:41221/share/node2.txt
3,1324149125.21,1324149125.24,2,3,http://10.125.5.173:35896/share/node3.txt
4,1324149125.6,1324149125.61,1,1,http://10.125.5.141:42630/share/node1.txt
4,1324149125.6,1324149125.61,1,4,http://10.125.5.189:52110/share/node4.txt
4,1324149125.6,1324149125.62,2,0,http://10.125.5.87:43632/share/node0.txt
4,1324149125.6,1324149125.62,2,2,http://10.125.5.162:41221/share/node2.txt
4,1324149125.6,1324149125.63,2,3,http://10.125.5.173:35896/share/node3.txt
4,1324149125.6,1324149125.63,2,5,http://10.125.6.12:55939/share/node7.txt
5,1324149126.52,1324149126.53,1,1,http://10.125.5.141:42630/share/node1.txt
5,1324149126.52,1324149126.53,1,4,http://10.125.5.189:52110/share/node4.txt
5,1324149126.52,1324149126.53,2,0,http://10.125.5.87:43632/share/node0.txt
5,1324149126.52,1324149126.54,2,2,http://10.125.5.162:41221/share/node2.txt
5,1324149126.52,1324149126.54,2,3,http://10.125.5.173:35896/share/node3.txt
5,1324149126.52,1324149126.55,2,5,http://10.125.6.12:55939/share/node7.txt
5,1324149126.52,1324149126.56,3,6,http://10.125.5.207:49550/share/node5.txt
5,1324149126.52,1324149126.57,4,7,http://10.125.5.70:35113/share/node9.txt
6,1324149127.1,1324149127.1,1,4,http://10.125.5.189:52110/share/node4.txt
6,1324149127.1,1324149127.11,1,1,http://10.125.5.141:42630/share/node1.txt
6,1324149127.1,1324149127.11,2,0,http://10.125.5.87:43632/share/node0.txt
6,1324149127.1,1324149127.12,2,3,http://10.125.5.173:35896/share/node3.txt
6,1324149127.1,1324149127.12,2,2,http://10.125.5.162:41221/share/node2.txt
6,1324149127.1,1324149127.12,2,5,http://10.125.6.12:55939/share/node7.txt
6,1324149127.1,1324149127.13,3,7,http://10.125.5.70:35113/share/node9.txt
6,1324149127.1,1324149127.13,3,6,http://10.125.5.207:49550/share/node5.txt
7,1324149127.51,1324149127.52,1,4,http://10.125.5.189:52110/share/node4.txt
7,1324149127.51,1324149127.52,1,1,http://10.125.5.141:42630/share/node1.txt
7,1324149127.51,1324149127.52,2,0,http://10.125.5.87:43632/share/node0.txt
7,1324149127.51,1324149127.53,2,3,http://10.125.5.173:35896/share/node3.txt
7,1324149127.51,1324149127.53,2,2,http://10.125.5.162:41221/share/node2.txt
7,1324149127.51,1324149127.53,2,5,http://10.125.6.12:55939/share/node7.txt
7,1324149127.51,1324149127.54,2,8,http://10.125.6.5:51171/share/node6.txt
7,1324149127.51,1324149127.54,3,6,http://10.125.5.207:49550/share/node5.txt
7,1324149127.51,1324149127.55,3,7,http://10.125.5.70:35113/share/node9.txt
8,1324149129.17,1324149129.18,1,1,http://10.125.5.141:42630/share/node1.txt
8,1324149129.17,1324149129.18,1,4,http://10.125.5.189:52110/share/node4.txt
8,1324149129.17,1324149129.19,2,0,http://10.125.5.87:43632/share/node0.txt
8,1324149129.17,1324149129.19,2,2,http://10.125.5.162:41221/share/node2.txt
8,1324149129.17,1324149129.2,2,3,http://10.125.5.173:35896/share/node3.txt
8,1324149129.17,1324149129.2,2,5,http://10.125.6.12:55939/share/node7.txt
8,1324149129.17,1324149129.21,2,8,http://10.125.6.5:51171/share/node6.txt
8,1324149129.17,1324149129.21,3,6,http://10.125.5.207:49550/share/node5.txt
8,1324149129.17,1324149129.22,3,7,http://10.125.5.70:35113/share/node9.txt
8,1324149129.17,1324149129.22,3,9,http://10.125.5.88:34475/share/node10.txt
9,1324149129.5,1324149129.52,1,1,http://10.125.5.141:42630/share/node1.txt
9,1324149129.5,1324149129.52,1,4,http://10.125.5.189:52110/share/node4.txt
9,1324149129.5,1324149129.53,2,0,http://10.125.5.87:43632/share/node0.txt
9,1324149129.5,1324149129.53,2,2,http://10.125.5.162:41221/share/node2.txt
9,1324149129.5,1324149129.53,2,5,http://10.125.6.12:55939/share/node7.txt
9,1324149129.5,1324149129.54,2,3,http://10.125.5.173:35896/share/node3.txt
9,1324149129.5,1324149129.55,3,6,http://10.125.5.207:49550/share/node5.txt
9,1324149129.5,1324149129.55,2,8,http://10.125.6.5:51171/share/node6.txt
9,1324149129.5,1324149129.55,3,9,http://10.125.5.88:34475/share/node10.txt
9,1324149129.5,1324149129.56,3,7,http://10.125.5.70:35113/share/node9.txt
9,1324149129.5,1324149129.57,4,10,http://10.125.6.17:34830/share/node8.txt
9,1324149129.5,1324149129.58,4,11,http://10.125.5.90:35698/share/node12.txt
10,1324149130.49,1324149130.5,1,1,http://10.125.5.141:42630/share/node1.txt
10,1324149130.49,1324149130.5,1,4,http://10.125.5.189:52110/share/node4.txt
10,1324149130.49,1324149130.51,2,0,http://10.125.5.87:43632/share/node0.txt
10,1324149130.49,1324149130.52,2,3,http://10.125.5.173:35896/share/node3.txt
10,1324149130.49,1324149130.53,2,5,http://10.125.6.12:55939/share/node7.txt
10,1324149130.49,1324149130.53,2,2,http://10.125.5.162:41221/share/node2.txt
10,1324149130.49,1324149130.53,2,8,http://10.125.6.5:51171/share/node6.txt
10,1324149130.49,1324149130.53,3,7,http://10.125.5.70:35113/share/node9.txt
10,1324149130.49,1324149130.54,3,6,http://10.125.5.207:49550/share/node5.txt
10,1324149130.49,1324149130.55,4,11,http://10.125.5.90:35698/share/node12.txt
10,1324149130.49,1324149130.55,3,9,http://10.125.5.88:34475/share/node10.txt
