0,1324148518.61,1324148518.63,1,1,http://10.125.5.70:51753/share/node1.txt
0,1324148518.61,1324148518.64,2,0,http://10.125.5.87:47091/share/node0.txt
1,1324148519.6,1324148519.61,1,1,http://10.125.5.70:51753/share/node1.txt
1,1324148519.6,1324148519.61,2,0,http://10.125.5.87:47091/share/node0.txt
1,1324148519.6,1324148519.62,2,2,http://10.125.5.88:57828/share/node2.txt
2,1324148520.61,1324148520.62,1,1,http://10.125.5.70:51753/share/node1.txt
2,1324148520.61,1324148520.62,2,0,http://10.125.5.87:47091/share/node0.txt
2,1324148520.61,1324148520.63,2,2,http://10.125.5.88:57828/share/node2.txt
2,1324148520.61,1324148520.64,3,3,http://10.125.5.89:56112/share/node3.txt
3,1324148521.61,1324148521.62,1,1,http://10.125.5.70:51753/share/node1.txt
3,1324148521.61,1324148521.62,1,4,http://10.125.5.90:42336/share/node4.txt
3,1324148521.61,1324148521.63,2,0,http://10.125.5.87:47091/share/node0.txt
3,1324148521.61,1324148521.63,2,2,http://10.125.5.88:57828/share/node2.txt
3,1324148521.61,1324148521.63,2,3,http://10.125.5.89:56112/share/node3.txt
4,1324148522.62,1324148522.63,1,1,http://10.125.5.70:51753/share/node1.txt
4,1324148522.62,1324148522.63,1,4,http://10.125.5.90:42336/share/node4.txt
4,1324148522.62,1324148522.64,2,0,http://10.125.5.87:47091/share/node0.txt
4,1324148522.62,1324148522.65,2,2,http://10.125.5.88:57828/share/node2.txt
4,1324148522.62,1324148522.65,2,3,http://10.125.5.89:56112/share/node3.txt
4,1324148522.62,1324148522.65,2,5,http://10.125.5.91:37555/share/node5.txt
5,1324148523.62,1324148523.62,1,1,http://10.125.5.70:51753/share/node1.txt
5,1324148523.62,1324148523.63,1,4,http://10.125.5.90:42336/share/node4.txt
5,1324148523.62,1324148523.63,2,0,http://10.125.5.87:47091/share/node0.txt
5,1324148523.62,1324148523.64,2,2,http://10.125.5.88:57828/share/node2.txt
5,1324148523.62,1324148523.64,2,3,http://10.125.5.89:56112/share/node3.txt
5,1324148523.62,1324148523.64,2,5,http://10.125.5.91:37555/share/node5.txt
5,1324148523.62,1324148523.65,3,6,http://10.125.5.92:40216/share/node6.txt
5,1324148523.62,1324148523.67,4,7,http://10.125.5.93:38548/share/node7.txt
6,1324148524.62,1324148524.63,1,1,http://10.125.5.70:51753/share/node1.txt
6,1324148524.62,1324148524.64,1,4,http://10.125.5.90:42336/share/node4.txt
6,1324148524.62,1324148524.64,2,0,http://10.125.5.87:47091/share/node0.txt
6,1324148524.62,1324148524.65,2,2,http://10.125.5.88:57828/share/node2.txt
6,1324148524.62,1324148524.65,2,3,http://10.125.5.89:56112/share/node3.txt
6,1324148524.62,1324148524.66,2,5,http://10.125.5.91:37555/share/node5.txt
6,1324148524.62,1324148524.66,3,6,http://10.125.5.92:40216/share/node6.txt
6,1324148524.62,1324148524.66,3,7,http://10.125.5.93:38548/share/node7.txt
6,1324148524.62,1324148524.68,4,8,http://10.125.5.94:33565/share/node8.txt
7,1324148525.61,1324148525.62,1,1,http://10.125.5.70:51753/share/node1.txt
7,1324148525.61,1324148525.62,1,4,http://10.125.5.90:42336/share/node4.txt
7,1324148525.61,1324148525.63,2,2,http://10.125.5.88:57828/share/node2.txt
7,1324148525.61,1324148525.63,2,0,http://10.125.5.87:47091/share/node0.txt
7,1324148525.61,1324148525.63,2,3,http://10.125.5.89:56112/share/node3.txt
7,1324148525.61,1324148525.64,2,5,http://10.125.5.91:37555/share/node5.txt
7,1324148525.61,1324148525.64,2,8,http://10.125.5.94:33565/share/node8.txt
7,1324148525.61,1324148525.64,3,6,http://10.125.5.92:40216/share/node6.txt
7,1324148525.61,1324148525.65,3,7,http://10.125.5.93:38548/share/node7.txt
8,1324148527.64,1324148527.65,1,1,http://10.125.5.70:51753/share/node1.txt
8,1324148527.64,1324148527.65,1,4,http://10.125.5.90:42336/share/node4.txt
8,1324148527.64,1324148527.66,2,0,http://10.125.5.87:47091/share/node0.txt
8,1324148527.64,1324148527.66,2,2,http://10.125.5.88:57828/share/node2.txt
8,1324148527.64,1324148527.66,2,3,http://10.125.5.89:56112/share/node3.txt
8,1324148527.64,1324148527.67,2,5,http://10.125.5.91:37555/share/node5.txt
8,1324148527.64,1324148527.67,2,8,http://10.125.5.94:33565/share/node8.txt
8,1324148527.64,1324148527.67,3,6,http://10.125.5.92:40216/share/node6.txt
8,1324148527.64,1324148527.69,3,7,http://10.125.5.93:38548/share/node7.txt
8,1324148527.64,1324148527.69,3,9,http://10.125.5.95:51859/share/node9.txt
8,1324148527.64,1324148527.7,4,10,http://10.125.5.97:44157/share/node11.txt
9,1324148528.6,1324148528.61,1,1,http://10.125.5.70:51753/share/node1.txt
9,1324148528.6,1324148528.61,1,4,http://10.125.5.90:42336/share/node4.txt
9,1324148528.6,1324148528.62,2,0,http://10.125.5.87:47091/share/node0.txt
9,1324148528.6,1324148528.62,2,3,http://10.125.5.89:56112/share/node3.txt
9,1324148528.6,1324148528.63,2,2,http://10.125.5.88:57828/share/node2.txt
9,1324148528.6,1324148528.63,2,5,http://10.125.5.91:37555/share/node5.txt
9,1324148528.6,1324148528.64,2,8,http://10.125.5.94:33565/share/node8.txt
9,1324148528.6,1324148528.64,3,7,http://10.125.5.93:38548/share/node7.txt
9,1324148528.6,1324148528.64,3,6,http://10.125.5.92:40216/share/node6.txt
9,1324148528.6,1324148528.65,3,9,http://10.125.5.95:51859/share/node9.txt
9,1324148528.6,1324148528.66,4,11,http://10.125.5.98:41707/share/node12.txt
9,1324148528.6,1324148528.67,4,10,http://10.125.5.97:44157/share/node11.txt
10,1324148529.61,1324148529.62,1,1,http://10.125.5.70:51753/share/node1.txt
10,1324148529.61,1324148529.62,1,4,http://10.125.5.90:42336/share/node4.txt
10,1324148529.61,1324148529.63,2,0,http://10.125.5.87:47091/share/node0.txt
10,1324148529.61,1324148529.63,2,2,http://10.125.5.88:57828/share/node2.txt
10,1324148529.61,1324148529.63,2,5,http://10.125.5.91:37555/share/node5.txt
10,1324148529.61,1324148529.64,2,3,http://10.125.5.89:56112/share/node3.txt
10,1324148529.61,1324148529.64,2,8,http://10.125.5.94:33565/share/node8.txt
10,1324148529.61,1324148529.64,3,6,http://10.125.5.92:40216/share/node6.txt
10,1324148529.61,1324148529.65,3,9,http://10.125.5.95:51859/share/node9.txt
10,1324148529.61,1324148529.66,3,7,http://10.125.5.93:38548/share/node7.txt
11,1324148529.65,1324148529.67,1,1,http://10.125.5.70:51753/share/node1.txt
11,1324148529.65,1324148529.67,1,4,http://10.125.5.90:42336/share/node4.txt
10,1324148529.61,1324148529.67,4,10,http://10.125.5.97:44157/share/node11.txt
10,1324148529.61,1324148529.68,3,12,http://10.125.5.96:34115/share/node10.txt
10,1324148529.61,1324148529.69,4,11,http://10.125.5.98:41707/share/node12.txt
